sample_id	species	abundance	adjust_abundance	GC_percentage	N50	contigs_bigger_500	largest_contig	total_contigs	total_length	low_coverage_contigs	expected_genome_min	expected_genome_max	within_genome_expected	difference	mlst-alleles	mlst	mlst-species	CE_alleles	PCR_genes	phylotype	quadraplex	antigenic_profile	predicted_serotype	subspecies	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity	high_quality
SAMN04625175	Neisseria gonorrhoeae	98.252	98.252	52.56	68540	80	207683	106	2127068		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(154),pgm(65)	8143	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMN04625181	Neisseria gonorrhoeae	98.606	98.606	52.46	72528	83	207945	127	2139206	contig00080,contig00108	1715000.0	2574000.0	TRUE		abcZ(730),adk(112),aroE(67),fumC(189),gdh(148),pdhC(153),pgm(133)	11516	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625182	Neisseria gonorrhoeae	99.11	99.11	52.39	67303	75	207821	107	2143277		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625184	Neisseria gonorrhoeae	98.969	98.969	52.46	70315	75	254909	113	2138772		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625185	Neisseria gonorrhoeae	98.275	98.275	52.39	67759	82	208176	116	2171593	contig00104	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(150),pdhC(153),pgm(65)	1584	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMN04625186	Neisseria gonorrhoeae	98.298	98.298	52.38	80155	72	207461	107	2182211		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(71),pgm(65)	1596	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625187	Neisseria gonorrhoeae	99.025	99.025	52.41	80479	77	207496	115	2180831		1715000.0	2574000.0	TRUE		abcZ(59),adk(142),aroE(67),fumC(156),gdh(188),pdhC(153),pgm(65)	8122	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625188	Neisseria gonorrhoeae	98.979	98.979	52.46	67671	88	208053	133	2143890	contig00122	1715000.0	2574000.0	TRUE		abcZ(730),adk(112),aroE(67),fumC(189),gdh(148),pdhC(153),pgm(133)	11516	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625195	Neisseria gonorrhoeae	98.919	98.919	52.43	67324	74	207628	106	2139180		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(111),gdh(150),pdhC(153),pgm(65)	8156	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.71	0.21	0.0	True
SAMN04625197	Neisseria gonorrhoeae	99.104	99.104	52.5	67672	72	207478	101	2134615		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(111),gdh(148),pdhC(153),pgm(65)	1579	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625199	Neisseria gonorrhoeae	97.832	97.832	52.5	67745	79	207387	126	2141803		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(149),pdhC(154),pgm(65)	11956	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625201	Neisseria gonorrhoeae	98.877	98.877	52.41	68983	83	207484	122	2179483		1715000.0	2574000.0	TRUE		abcZ(59),adk(142),aroE(67),fumC(156),gdh(188),pdhC(153),pgm(65)	8122	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625204	Neisseria gonorrhoeae	98.729	98.729	52.61	65501	84	208146	126	2089083	contig00119	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(734),pdhC(153),pgm(133)	11463	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625205	Neisseria gonorrhoeae	98.146	98.146	52.39	103015	78	238340	107	2172241		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(150),pdhC(153),pgm(65)	1584	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625206	Neisseria gonorrhoeae	99.075	99.075	52.4	70239	79	207819	120	2145850		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625210	Neisseria gonorrhoeae	98.873	98.873	52.61	68013	84	208152	124	2090261	contig00124	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(170),fumC(238),gdh(734),pdhC(153),pgm(133)	11428	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625212	Neisseria gonorrhoeae	98.832	98.832	52.44	70372	69	207847	101	2164263	contig00069	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(235),gdh(150),pdhC(153),pgm(65)	12505	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625213	Neisseria gonorrhoeae	98.792	98.792	52.4	68983	77	207460	113	2178588		1715000.0	2574000.0	TRUE		abcZ(59),adk(142),aroE(67),fumC(156),gdh(188),pdhC(153),pgm(65)	8122	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625216	Neisseria gonorrhoeae	98.561	98.561	52.41	65895	89	207833	123	2152325		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(157),gdh(147),pdhC(153),pgm(133)	1893	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.71	0.21	0.0	True
SAMN04625220	Neisseria gonorrhoeae	98.253	98.253	52.61	67077	76	208105	114	2093479		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(170),fumC(238),gdh(734),pdhC(153),pgm(133)	11428	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625229	Neisseria gonorrhoeae	98.534	98.534	52.39	65497	83	208010	121	2147278	contig00112	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(785),fumC(238),gdh(148),pdhC(153),pgm(133)	11864	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625231	Neisseria gonorrhoeae	99.068	99.068	52.4	67127	75	207773	117	2142889	contig00100	1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625232	Neisseria gonorrhoeae	98.533	98.533	52.58	65506	85	208072	137	2093314	contig00051,contig00125	1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625235	Neisseria gonorrhoeae	99.216	99.216	52.39	67330	90	207824	138	2142550		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625237	Neisseria gonorrhoeae	97.859	97.859	52.5	67871	78	207387	124	2140635		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(149),pdhC(154),pgm(65)	11956	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625240	Neisseria gonorrhoeae	99.118	99.118	52.39	67291	74	207834	105	2141239	contig00094	1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625243	Neisseria gonorrhoeae	98.767	98.767	52.45	78121	80	207777	124	2139311	contig00109	1715000.0	2574000.0	TRUE		abcZ(730),adk(112),aroE(67),fumC(189),gdh(148),pdhC(153),pgm(133)	11516	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625245	Neisseria gonorrhoeae	98.824	98.824	52.62	67077	86	207969	123	2090702		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625247	Neisseria gonorrhoeae	98.946	98.946	52.41	69914	79	207473	123	2180942		1715000.0	2574000.0	TRUE		abcZ(59),adk(142),aroE(67),fumC(156),gdh(188),pdhC(153),pgm(65)	8122	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04625252	Neisseria gonorrhoeae	98.318	98.318	52.4	65497	78	208010	115	2151263		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(785),fumC(238),gdh(148),pdhC(153),pgm(133)	11864	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625254	Neisseria gonorrhoeae	99.086	99.086	52.5	76295	71	207484	107	2132827		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(67),fumC(111),gdh(148),pdhC(153),pgm(65)	1579	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625255	Neisseria gonorrhoeae	99.087	99.087	52.43	75328	77	207705	113	2142764		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625258	Neisseria gonorrhoeae	98.665	98.665	52.66	70247	75	207765	109	2089453		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625260	Neisseria gonorrhoeae	98.753	98.753	52.62	65501	92	208199	135	2091695		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(147),pdhC(153),pgm(133)	9362	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625261	Neisseria gonorrhoeae	98.2	98.2	52.38	72444	87	210824	118	2171224	contig00108	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(150),pdhC(153),pgm(65)	1584	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	5	949	2	0	0	0	99.51	0.31	0.0	True
SAMN04625263	Neisseria gonorrhoeae	98.155	98.155	52.41	65059	86	207628	128	2148854	contig00109	1715000.0	2574000.0	TRUE		abcZ(730),adk(112),aroE(67),fumC(189),gdh(148),pdhC(153),pgm(133)	11516	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04625266	Neisseria gonorrhoeae	98.078	98.078	52.39	72444	82	208156	109	2168846	contig00078,contig00100	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(150),pdhC(153),pgm(65)	1584	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMN04625270	Neisseria gonorrhoeae	98.803	98.803	52.45	75793	83	207885	127	2141182		1715000.0	2574000.0	TRUE		abcZ(730),adk(112),aroE(67),fumC(189),gdh(148),pdhC(153),pgm(133)	11516	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04883401	Neisseria meningitidis	99.485	99.485	51.79	73393	79	281102	116	2116959	contig00068	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN04883406	Neisseria meningitidis	99.446	99.446	51.79	73393	80	255051	130	2115337		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN04883407	Neisseria meningitidis	99.487	99.487	51.8	69447	79	254387	128	2114113	contig00068	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04883417	Neisseria meningitidis	99.454	99.454	51.79	68922	85	214989	140	2112329	contig00063	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04883420	Neisseria meningitidis	99.27	99.27	51.79	65015	84	255064	140	2109464	contig00073	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04883424	Neisseria meningitidis	99.39	99.39	51.79	68921	80	256661	125	2112423	contig00066	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN04883426	Neisseria meningitidis	99.426	99.426	51.79	65015	81	281475	127	2111245	contig00059	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(41)	11407	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	0.0	True
SAMN04883428	Neisseria meningitidis	99.446	99.446	51.8	65015	84	231239	134	2112185	contig00062	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04883431	Neisseria meningitidis	98.752	98.752	51.79	69447	80	281460	127	2116201		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04883432	Neisseria meningitidis	99.434	99.434	51.79	69527	88	255052	134	2115861	contig00073	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	953	1	0	0	0	99.83	0.21	0.0	True
SAMN04883434	Neisseria meningitidis	99.354	99.354	51.8	65015	84	257362	137	2117145	contig00078	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04883447	Neisseria meningitidis	99.468	99.468	51.79	65015	85	255064	130	2113648	contig00065	1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04883448	Neisseria meningitidis	99.36	99.36	51.79	65015	85	281468	130	2110883		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.25	0.0	True
SAMN04883449	Neisseria meningitidis	99.365	99.365	51.76	66837	75	214604	112	2126268		1702000.0	2554000.0	TRUE		abcZ(2),adk(3),aroE(4),fumC(3),gdh(8),pdhC(4),pgm(6)	11	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	2	952	2	0	0	0	99.83	0.24	50.0	True
SAMN04958447	Neisseria gonorrhoeae	97.83	97.83	52.4	79333	76	208172	109	2174601		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(150),pdhC(153),pgm(65)	1584	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMN04962261	Neisseria gonorrhoeae	98.693	98.693	52.63	66595	79	208091	115	2095199		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.81	0.21	0.0	True
SAMN04962265	Neisseria gonorrhoeae	98.57	98.57	52.45	66655	90	207764	140	2147422		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	7363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04962267	Neisseria gonorrhoeae	99.19	99.19	52.41	77712	87	208308	128	2148220		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3901)	50	804	526	2	801	1	0	0	0	99.75	0.19	0.0	True
SAMN04962268	Neisseria gonorrhoeae	98.337	98.337	52.38	69465	76	149592	117	2177129		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(150),pdhC(153),pgm(65)	1584	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMN04962270	Neisseria gonorrhoeae	99.349	99.349	52.52	68320	75	207107	114	2123912		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(146),pdhC(153),pgm(133)	1918	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	951	1	0	0	0	99.61	0.21	0.0	True
SAMN04962271	Neisseria gonorrhoeae	99.355	99.355	52.41	68770	80	207913	120	2174157	contig00076	1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(111),gdh(150),pdhC(153),pgm(65)	8156	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04962272	Neisseria gonorrhoeae	99.002	99.002	52.34	67657	90	207897	134	2195463		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(157),gdh(146),pdhC(153),pgm(133)	13539	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN04962278	Neisseria gonorrhoeae	99.032	99.032	52.37	65383	79	207918	118	2151440		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(78),gdh(147),pdhC(71),pgm(65)	11961	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN04962279	Neisseria gonorrhoeae	99.305	99.305	52.41	68743	86	207911	135	2173651		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(111),gdh(150),pdhC(153),pgm(65)	8156	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.71	0.31	0.0	True
SAMN04962280	Neisseria gonorrhoeae	98.493	98.493	52.54	67325	82	218124	125	2135768		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(158),gdh(148),pdhC(71),pgm(65)	1588	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN05209087	Neisseria gonorrhoeae	99.106	99.106	52.47	67303	85	207515	135	2178828		1715000.0	2574000.0	TRUE		abcZ(59),adk(142),aroE(806),fumC(156),gdh(188),pdhC(153),pgm(65)	12007	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	951	2	0	0	0	99.82	0.31	0.0	True
SAMN05209089	Neisseria gonorrhoeae	99.282	99.282	52.45	69461	73	207898	116	2166579		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(67),fumC(156),gdh(150),pdhC(153),pgm(65)	1584	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	4	950	2	0	0	0	99.61	0.31	0.0	True
SAMN05209090	Neisseria gonorrhoeae	97.5	97.5	52.56	72795	81	207740	118	2125975		1715000.0	2574000.0	TRUE		abcZ(59),adk(39),aroE(170),fumC(78),gdh(146),pdhC(154),pgm(65)	8143	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	950	3	0	0	0	99.82	0.52	0.0	True
SAMN05209091	Neisseria gonorrhoeae	98.812	98.812	52.62	71108	87	208055	115	2096193		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(238),gdh(148),pdhC(153),pgm(133)	9363	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05209094	Neisseria gonorrhoeae	99.108	99.108	52.42	76426	75	207944	125	2155396		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(147),pdhC(153),pgm(65)	8110	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
SAMN05209101	Neisseria gonorrhoeae	98.816	98.816	52.34	78545	80	207919	114	2192383		1715000.0	2574000.0	TRUE		abcZ(126),adk(39),aroE(67),fumC(78),gdh(148),pdhC(153),pgm(65)	1600	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	5	949	2	0	0	0	99.51	0.31	0.0	True
SAMN05209103	Neisseria gonorrhoeae	99.348	99.348	52.41	67325	76	208262	133	2144748		1715000.0	2574000.0	TRUE		abcZ(109),adk(39),aroE(170),fumC(111),gdh(148),pdhC(153),pgm(65)	1901	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	g__Neisseria (UID3907)	44	956	479	3	952	1	0	0	0	99.82	0.21	0.0	True
